index	tweet_id	sentiment
1070	#1334470952118329088	1
1071	#1349755658606821120	2
1072	#1297921789163646720	1
1073	#1339487572326817792	1
1074	#1264687663380127488	1
1075	#1336368770709937920	1
1076	#1343250000000000000	0
1077	#1278741837986042112	1
1078	#1332022134961557504	1
1079	#1331622850483073024	1
1080	#1300489506227970048	1
1081	#1306985459420028928	0
1082	#1333908743315132416	1
1083	#1338765770533310464	1
1084	#1348982715782213632	1
1085	#1341354841885556736	2
1086	#1279484282055114752	0
1087	#1257033132525727488	1
1088	#1339925261987569664	2
1089	#1299868795897610240	1
1090	#1333740421072219904	1
1091	#1243438750274932736	0
1092	#1331585686777044736	1
1093	#1265646508826923008	0
1094	#1335137847544667904	1
1095	#1352573193475608320	1
1096	#1273640825797455872	1
1097	#1353692230528036864	1
1098	#1342112438968327936	2
1099	#1284112785031536640	1
1100	#1339871177926389504	1
1101	#1346313656615784448	0
1102	#1323375694236233728	0
1103	#1347028462683508736	2
1104	#1344191616203026432	1
1105	#1263729495816560640	1
1106	#1331925938741899264	1
1107	#1336357986084802304	2
1108	#1294340000000000000	0
1109	#1350456114979229696	1
1110	#1328824310732120064	1
1111	#1343474432812052480	2
1112	#1294853251011973120	1
1113	#1345390963372548096	0
1114	#1295300386044223488	0
1115	#1343572129548267520	1
1116	#1235226802261389056	1
1117	#1344777896846495488	1
1118	#1344486506392551424	1
1119	#1293159861472186368	1
1120	#1299149321116368896	2
1121	#1328310934817869824	2
1122	#1329051086666297088	0
1123	#1332137202386669568	1
1124	#1342265143334498304	2
1125	#1336358517205327872	0
1126	#1331371813146927104	1
1127	#1334162642886385664	1
1128	#1334067383737200640	1
1129	#1353119319874363392	2
1130	#1297603203895369728	1
1131	#1334787037250146304	1
1132	#1311713508120236032	1
1133	#1333923216067153920	1
1134	#1333890635519111168	1
1135	#1308928334986981120	1
1136	#1352135345689616384	2
1137	#1339339302254366720	2
1138	#1332042628066664448	1
1139	#1330903223293665280	2
1140	#1248359441256325120	1
1141	#1321886152211656704	1
1142	#1252716778586857472	1
1143	#1337390973056241664	2
1144	#1344225390689201920	1
1145	#1325954769421131520	0
1146	#1246869967858831104	1
1147	#1351675485965742080	0
1148	#1341975978415955968	1
1149	#1313311538539683840	0
1150	#1355177637304438784	1
1151	#1325842926967066624	2
1152	#1331543164319129600	2
1153	#1294539640825774080	1
1154	#1346179719981654016	1
1155	#1327374961477029888	0
1156	#1328505763074076672	1
1157	#1303992624597012480	1
1158	#1311686912562941952	0
1159	#1237448931899895808	2
1160	#1339368948014469120	1
1161	#1339308784393580288	0
1162	#1283161941192708096	2
1163	#1344366503358042112	0
1164	#1330375498187337728	1
1165	#1320880000000000000	0
1166	#1291355459010441216	1
1167	#1332696259132592128	1
1168	#1251946635602669568	1
1169	#1353866492799016704	0
1170	#1329809728818515968	1
1171	#1291507802188517120	1
1172	#1292128883316269056	1
1173	#1300111964232974336	1
1174	#1263040862361022464	0
1175	#1272789757878325248	1
1176	#1354885861272411904	1
1177	#1347118376393477888	1
1178	#1298232525870047232	1
1179	#1339815296908070912	1
1180	#1346648078162530304	0
1181	#1335132232550321920	0
1182	#1293776365427204096	1
1183	#1328318601271631872	2
1184	#1269887253217718272	1
1185	#1277518003643523072	1
1186	#1341506560225251328	1
1187	#1353910798725345280	1
1188	#1327331725173612288	1
1189	#1348786732486045696	2
1190	#1270004446949445632	1
1191	#1348863829954977536	2
1192	#1301299118921388032	1
1193	#1310780319554055936	1
1194	#1339126923637755904	1
1195	#1294278687915773952	2
1196	#1289511032537231104	2
1197	#1340328022226989056	0
1198	#1350470119638540288	1
1199	#1344225369268887552	2
1200	#1301001901866057728	0
1201	#1300896082269007872	0
1202	#1344718130585604096	0
1203	#1345753080353218304	0
1204	#1286057207671459840	1
1205	#1347899424811307008	1
1206	#1329095873943523328	2
1207	#1307464540158918912	1
1208	#1250606033229230080	2
1209	#1326896808556191488	2
1210	#1344756436312723712	2
1211	#1328321415037267968	2
1212	#1326520007375937536	0
1213	#1261166637048377088	1
1214	#1346849192682123264	1
1215	#1294183991474437888	1
1216	#1338445292098686720	1
1217	#1291619034698481664	0
1218	#1304663923585617920	1
1219	#1338907110114029568	1
1220	#1294067338439003904	1
1221	#1334155537823436800	2
1222	#1307033785570074624	1
1223	#1294327977229115136	1
1224	#1265124939893358592	1
1225	#1336308927777165312	1
1226	#1261971033986301952	1
1227	#1341763395293462528	2
1228	#1252709222992797696	1
1229	#1275522592045178880	0
1230	#1355179615350890496	1
1231	#1347630710362927104	1
1232	#1356277887440023552	1
1233	#1260288683699310592	1
1234	#1329431580138475520	2
1235	#1334539619854143488	2
1236	#1330693818543464448	1
1237	#1337642197185748992	0
1238	#1285283104777805824	1
1239	#1329720417909673984	1
1240	#1329070397191561216	2
1241	#1316564678835761152	0
1242	#1356285283587776512	2
1243	#1352578517024661504	1
1244	#1296847757886599168	1
1245	#1263035116928077824	1
1246	#1257892593116958720	1
1247	#1349700290895896320	1
1248	#1338566491340419072	1
1249	#1293599399000539136	1
1250	#1254987492605873920	1
1251	#1313698335027412736	2
1252	#1291927333134192640	1
1253	#1338490345106132736	2
1254	#1314626690027524096	2
1255	#1245746486345900032	0
1256	#1303590000000000000	2
1257	#1336258004031770624	0
1258	#1334250000000000000	2
1259	#1289675614501220352	0
1260	#1328729122433019904	2
1261	#1278313913608802304	1
1262	#1338678767934435328	2
1263	#1334194959549919232	1
1264	#1270757109324546048	1
1265	#1334504498593718272	0
1266	#1344059700560670720	1
1267	#1260820000000000000	2
1268	#1294040000000000000	2
1269	#1305509203029700608	1
1270	#1355898515226980352	0
1271	#1315787551500886016	1
1272	#1325837215658807296	1
1273	#1326250223274913536	1
1274	#1334268615890247680	0
1275	#1350081214905004032	2
1276	#1325856715531694080	2
1277	#1336314980858175488	2
1278	#1356623365566468096	1
1279	#1278787841145921536	1
1280	#1321736334973820928	1
1281	#1337593231320764416	1
1282	#1337490515261075712	0
1283	#1345361547506421504	0
1284	#1307466793829752832	1
1285	#1327538792312561664	1
1286	#1343425893914578944	1
1287	#1288252535816351488	0
1288	#1346993506250678272	0
1289	#1329136501872074752	0
1290	#1354599606408110080	0
1291	#1346890000000000000	2
1292	#1306367262098563072	1
1293	#1333323992707502080	1
1294	#1349312121545183232	1
1295	#1341754893481160704	1
1296	#1344119266237247488	2
1297	#1348823203955630080	1
1298	#1281885961694191616	1
1299	#1311273453945716736	1
1300	#1329362892638994432	1
1301	#1263247643616129024	0
1302	#1285560141392248832	1
1303	#1316083214629457920	0
1304	#1303579756357734400	0
1305	#1348765397210836736	2
1306	#1241142017020788736	1
1307	#1285230222195994624	2
1308	#1303610137953873920	0
1309	#1342547166410117120	2
1310	#1257280545366708224	2
1311	#1277833337491636224	1
1312	#1347231462702067712	2
1313	#1339683035801767936	2
1314	#1353319694581833728	1
1315	#1351457768910299136	1
1316	#1342734898910486528	1
1317	#1330935327163297792	0
1318	#1329241061340966912	1
1319	#1346634310854598912	0
1320	#1341178182624546816	1
1321	#1338510000000000000	2
1322	#1345858660266876928	1
1323	#1343127030565654528	1
1324	#1351649950107631616	2
1325	#1283215960875433984	2
1326	#1345734230068895488	1
1327	#1328159181032075264	1
1328	#1305275316412329984	1
1329	#1249946945067548672	1
1330	#1345651620017671936	1
1331	#1301617687789891584	1
1332	#1326290000000000000	2
1333	#1315840600080609280	0
1334	#1338552333362401280	2
1335	#1305590869182078720	1
1336	#1336764562327007232	1
1337	#1350071937066786816	1
1338	#1287857677742219264	1
1339	#1344244695560581120	1
1340	#1340297547018104832	0
1341	#1352687709253496832	1
1342	#1356664977277468672	1
1343	#1336138641622577152	2
1344	#1328346259720187904	2
1345	#1280602746438090752	2
1346	#1352143415232741120	0
1347	#1330533535829078016	0
1348	#1336711577983209472	0
1349	#1334556966216196096	1
1350	#1298382327966568448	1
1351	#1333916424394379264	2
1352	#1349159780435169280	1
1353	#1280775015168790528	1
1354	#1326497537705078784	2
1355	#1263818517536595968	2
1356	#1254117542009999104	1
1357	#1328824649128554496	2
1358	#1340728806601048064	1
1359	#1334215846558904320	1
1360	#1345493665922351104	1
1361	#1349056716063862784	1
1362	#1293601768228585472	0
1363	#1303802081552277504	0
1364	#1296474183766085632	1
1365	#1332345827155701504	1
1366	#1245949373458059264	1
1367	#1300335030674370304	1
1368	#1333784072015945728	1
1369	#1275813129331638272	1
1370	#1346471158732886016	0
1371	#1303645853555531520	1
1372	#1283248313794322432	2
1373	#1336321605287362304	2
1374	#1329213069805854720	0
1375	#1353477860892225536	1
1376	#1293140101975937024	1
1377	#1251022883616428032	2
1378	#1286236129159601920	2
1379	#1336424970134687488	1
1380	#1325876915366813696	2
1381	#1256834883155931136	1
1382	#1317224541257715712	1
1383	#1354482065811509248	1
1384	#1346675067216932864	0
1385	#1344330000000000000	0
1386	#1338981038912131072	1
1387	#1344817270913175552	1
1388	#1298360000000000000	0
1389	#1343480000000000000	2
1390	#1283248689310384128	2
1391	#1303477916882272512	0
1392	#1344311554611707904	0
1393	#1301297531608068096	0
1394	#1336717900007272448	1
1395	#1339593959912341504	2
1396	#1334515760048336896	2
1397	#1305881828474212352	0
1398	#1338270099959111680	1
1399	#1309487832982007808	1
1400	#1258947172520923136	1
1401	#1340526445475504128	1
1402	#1296650172684890112	1
1403	#1346651340286480384	2
1404	#1350246639659847680	1
1405	#1327280000000000000	0
1406	#1296613168211324928	1
1407	#1329430200027738112	2
1408	#1289674618249207808	0
1409	#1334843564178673664	2
1410	#1355411808782311424	0
1411	#1268637417122279424	2
1412	#1286053926089789440	1
1413	#1290135255848869888	1
1414	#1330628562601250816	1
1415	#1239765005328723968	1
1416	#1351298472625008640	2
1417	#1289140027004461056	1
1418	#1351053428647227136	1
1419	#1328580592712245248	2
1420	#1272207559500296192	1
1421	#1347156499882258432	1
1422	#1345785505363857408	2
1423	#1329086522893562112	2
1424	#1355147311127605248	2
1425	#1330290000000000000	2
1426	#1263439924843491328	1
1427	#1234740851739328512	1
1428	#1311478187151556608	1
1429	#1298660838102806528	2
1430	#1334589009142685696	1
1431	#1322163063554936832	1
1432	#1348162013420204032	1
1433	#1305687420592062464	0
1434	#1334469388070694912	1
1435	#1343635485416157184	2
1436	#1283879889817542912	2
1437	#1338248787932884736	0
1438	#1294831521547730944	2
1439	#1355270000000000000	2
1440	#1348690861572423680	1
1441	#1265912282669867008	0
1442	#1325934062834315264	1
1443	#1339401258122137600	2
1444	#1343672836599123968	2
1445	#1345467458002456320	1
1446	#1286508364625780736	1
1447	#1297470084793929728	1
1448	#1356292015185678336	1
1449	#1296900705240801280	0
1450	#1344208919338487808	2
1451	#1350156114617372672	0
1452	#1285280696341331968	1
1453	#1339352374511628288	2
1454	#1325990217875066880	2
1455	#1272819753615273984	1
1456	#1282791049589600512	1
1457	#1338565644275605504	1
1458	#1302567227183357952	2
1459	#1293311919881773056	1
1460	#1309135386917179136	1
1461	#1344843395915649024	1
1462	#1319590215493783552	1
1463	#1251862473709359104	2
1464	#1281108151287283712	1
1465	#1327568996309364736	1
1466	#1256176574560219136	1
1467	#1356260485306445824	0
1468	#1337059836740165632	1
1469	#1309596679155232768	2
1470	#1288325505637322752	1
1471	#1255414900161159168	2
1472	#1261420000000000000	2
1473	#1302087747687993088	1
1474	#1346863670043828224	0
1475	#1345695703364825088	2
1476	#1333720319421534208	1
1477	#1325867171206090752	2
1478	#1347535642025029632	1
1479	#1342736038205116416	0
1480	#1243249902307737600	1
1481	#1346637158925414400	0
1482	#1325781492308570112	2
1483	#1354498717156564736	2
1484	#1301359141823418368	2
1485	#1310981602147799040	1
1486	#1346806242996596736	0
1487	#1340899825521479680	1
1488	#1301977787859759104	1
1489	#1334870962454589440	0
1490	#1273720396903264512	0
1491	#1341396457895710720	1
1492	#1355206662009856000	2
1493	#1339068347925729280	1
1494	#1338348560987738112	1
1495	#1258904493531545600	0
1496	#1336389362599288832	0
1497	#1335545449806245888	1
1498	#1262547447957475328	1
1499	#1303448230286376704	0
1500	#1254094766553411584	2
1501	#1318286853158653952	1
1502	#1339540000000000000	0
1503	#1276675156438585088	1
1504	#1340454304906420224	2
1505	#1333605074476675072	1
1506	#1255831140746825728	2
1507	#1295269772095967232	1
1508	#1339215471518760704	2
1509	#1271169103068356608	1
1510	#1309885856816168704	1
1511	#1293210000000000000	0
1512	#1297937341617786880	0
1513	#1339778719477616640	1
1514	#1348743342230810624	1
1515	#1242430000000000000	0
1516	#1297122245832093696	0
1517	#1261793969781960704	1
1518	#1293130946343034880	1
1519	#1256931995030114304	0
1520	#1338604054109278208	1
1521	#1317466241053855488	1
1522	#1338117135994851328	2
1523	#1346428726762848512	1
1524	#1340099324756291584	1
1525	#1337507131688448000	1
1526	#1354402113875562496	1
1527	#1354042653789327104	1
1528	#1330337705880735488	2
1529	#1301942115660779520	0
1530	#1347713248045445120	2
1531	#1302561921078407168	1
1532	#1303573143865274368	1
1533	#1338541677301133056	2
1534	#1285216905440059136	2
1535	#1346321041103200512	1
1536	#1322051092520169472	1
1537	#1251510168619229184	0
1538	#1299332211175567104	1
1539	#1342889365366697984	0
1540	#1253250955933515520	0
1541	#1259951750439632896	1
1542	#1329610000000000000	2
1543	#1347127723240660736	0
1544	#1299110000000000000	0
1545	#1334839766286741504	0
1546	#1234862120782778368	1
1547	#1311000568047992832	1
1548	#1282139878226968320	0
1549	#1254540000000000000	0
1550	#1288029052939276288	1
1551	#1283844256910778368	1
1552	#1262356051887828992	1
1553	#1312133989675659264	1
1554	#1330186199668043520	1
1555	#1328845785765732352	1
1556	#1258751904357560320	1
1557	#1327367336844726272	1
1558	#1310622565304418304	0
1559	#1293854640119992320	1
1560	#1251844946455195648	0
1561	#1292822450758201088	1
1562	#1354525182464024320	1
1563	#1336658772303994880	0
1564	#1331161267227136000	2
1565	#1339932374243696640	2
1566	#1328308363516588032	2
1567	#1338104525442441216	0
1568	#1313977508606480384	1
1569	#1343875813222084608	0
1570	#1334197498378936320	0
1571	#1293171613530169088	2
1572	#1303386947663130624	2
1573	#1336083066423373824	1
1574	#1353950760677982208	1
1575	#1293123507480604672	2
1576	#1286387596923408384	1
1577	#1326552191088222208	0
1578	#1293265274846638080	2
1579	#1309178842901143552	1
1580	#1341074757043798016	2
1581	#1340180633344217088	1
1582	#1316653190641668096	1
1583	#1283407322082086912	2
1584	#1286457676197695488	1
1585	#1319331965074624512	1
1586	#1344603039735406592	2
1587	#1323728211159764736	1
1588	#1308559957164523520	1
1589	#1352453434511937536	1
